__v,_id,date,date_recorded,is_checked_off,item_footprint_g_100g,item_footprint_sourcenote,item_group,item_kcal_100g,item_product,item_product_detail,item_receipt_desc,item_subgroup,item_unit_price_gbp,item_units,item_weight_g,store,store_branche,time,user
1,644bd1a106f322b8e6478d75,25/04/2023,2023-04-26T09:54:51.510Z,true,300,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Vegetables,23,Bell Pepper,,"Red Peppers Each Class 1
£0.60 each",Red and Orange Vegetables,0.6,2,170,TESCO,,18:38,6448f48d9a8aa035fb82410b
1,644bd1a106f322b8e6478d77,25/04/2023,2023-04-26T09:55:31.310Z,true,92,Tesco Products Carbon Footprint Summary 2012,"Bread, Bakery & Breakfast Cereals",239,Bread,,IRISH SODA BRD,Bread,2.25,1,500,M&S,,18:22,6448f48d9a8aa035fb82410b
2,644d5b1d06f322b8e6478d8b,27/04/2023,2023-04-27T18:31:41.410Z,true,210,Small World Consulting. The Greenhouse Gas Footprint of Booths: Covering the Year 2013-2014. Vol 510272.; 2015.,Drinks,90,Wine,,YELLOW TAIL SHIRAZ,Alcoholic drinks,6.5,3,750,Morrisons,,18:33:19,64481e059a8aa035fb82407b
2,644d5b1d06f322b8e6478d8a,27/04/2023,2023-04-27T11:42:14.140Z,true,55,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Fruits,54,Apples,,"Tesco Braeburn Apple Minimum 5
Pack",Pomes,1.85,5,195,TESCO,,09:37,6448f48d9a8aa035fb82410b
2,644d5b1d06f322b8e6478d88,27/04/2023,2023-04-27T11:41:28.280Z,true,230,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cupboard,326,Jam,,APRICOT CONSRVE,Spread,2.4,1,370,M&S,,09:47,6448f48d9a8aa035fb82410b
2,644d5b1d06f322b8e6478d89,27/04/2023,2023-04-27T11:41:28.280Z,true,100,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-16","Bread, Bakery & Breakfast Cereals",239,Rye bread,,Robust Rye,Bread,2.5,1,500,M&S,,09:47,6448f48d9a8aa035fb82410b
2,644d5b1d06f322b8e6478d8f,28/04/2023,2023-04-28T11:34:41.410Z,true,60,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020) and Audsley, et al., 2009. How Low Can We Go? An assessment of greenhouse gas emissions from the UK food system and the scope to reduce them by 2050 + Small World Consulting.",Fruits,47,Pear,,3 pears,Pomes,1,3,180,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d94,28/04/2023,2023-04-28T11:34:41.410Z,true,92,Tesco Products Carbon Footprint Summary 2012,"Bread, Bakery & Breakfast Cereals",239,Bread,,Olive sourdough loaf 360g,Bread,1,1,360,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d8c,27/04/2023,2023-04-27T18:31:41.410Z,true,210,Small World Consulting. The Greenhouse Gas Footprint of Booths: Covering the Year 2013-2014. Vol 510272.; 2015.,Drinks,90,Wine,,YELLOW TAIL MALBEC,Alcoholic drinks,7.25,3,750,Morrisons,,18:33:19,64481e059a8aa035fb82407b
2,644d5b1d06f322b8e6478d91,28/04/2023,2023-04-28T11:34:41.410Z,true,386,Tesco Products Carbon Footprint Summary 2012,Vegetables,8,Mushrooms,,Chestnut mushrooms (UK grown) 250g,Misc vegetables,1,1,250,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d92,28/04/2023,2023-04-28T11:34:41.410Z,true,3746,Tesco Products Carbon Footprint Summary 2012,Drinks,0,Coffee,,2 packets of fair trade filter coffee 60g each ,Hot Drinks,1,2,60,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d93,28/04/2023,2023-04-28T11:34:41.410Z,true,85,Tesco Products Carbon Footprint Summary 2012,"Bread, Bakery & Breakfast Cereals",376,Oats,,British porridge oats 500g,Breakfast Cereals,1,1,500,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d96,28/04/2023,2023-04-28T11:34:41.410Z,true,133,Tesco Products Carbon Footprint Summary 2012,Fruits,46,Pineapple,,Packet of chopped pineapple 500g,Tropical fruits,1,1,500,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d97,28/04/2023,2023-04-28T11:34:41.410Z,true,90,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Dairy & Alternatives,40,Oat Milk,,Oat milk 750ml,Milk & Alt.,1,1,750,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d98,28/04/2023,2023-04-28T11:34:41.410Z,true,608,Tesco Products Carbon Footprint Summary 2012,Protein Sources,225,Pork,,Packet of Frankfurter sausages 200g,Meat & alternatives,1,1,200,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d9b,28/04/2023,2023-04-28T11:34:41.410Z,true,400,Tesco Products Carbon Footprint Summary 2012,Ready Meals,228,Chicken Meals,,Gyoza dumplings 110g,Meals with Meat,1,1,110,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d8e,28/04/2023,2023-04-28T11:34:41.410Z,true,30,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cereals & Potatoes,,Potatoes,,4 potatoes ,Potatoes,1,4,184,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d90,28/04/2023,2023-04-28T11:34:41.410Z,true,2397,Tesco Products Carbon Footprint Summary 2012,Protein sources,124,Beef,,Beef jerky 25g,Meat & alternatives,1,1,25,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d99,28/04/2023,2023-04-28T11:34:41.410Z,true,120,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-10",Vegetables,72,Peas,,Tin of pease pudding 227g,Starchy Vegetables,1,1,227,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d9c,28/04/2023,2023-04-28T11:34:41.410Z,true,225,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Protein sources,99,Plant-based-meat,,Vegan sausages 270g ,Meat & alternatives,1,1,270,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d9d,28/04/2023,2023-04-28T11:34:41.410Z,true,509,Tesco Products Carbon Footprint Summary 2012,Protein Sources,106,Chicken,,Chicken breasts British and free range 300g,Meat & alternatives,1,1,300,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d9e,28/04/2023,2023-04-28T11:34:41.410Z,true,2397,Tesco Products Carbon Footprint Summary 2012,Protein sources,124,Beef,,British beef burgers 228g,Meat & alternatives,1,1,228,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d8d,28/04/2023,2023-04-28T11:34:41.410Z,true,117,Tesco Products Carbon Footprint Summary 2012,Vegetables,20,Courgette,,Spiralised packet of courgette  300g,Misc vegetables,1,1,300,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d95,28/04/2023,2023-04-28T11:34:41.410Z,true,92,Tesco Products Carbon Footprint Summary 2012,"Bread, Bakery & Breakfast Cereals",239,Bread,,Regular Sourdough loaf 400g,Bread,1,1,400,Food box,,12:00:00,644562dce03a186463df54fd
2,644d5b1d06f322b8e6478d9a,28/04/2023,2023-04-28T11:34:41.410Z,true,92,Tesco Products Carbon Footprint Summary 2012,"Bread, Bakery & Breakfast Cereals",239,Bread,,Vegan garlic bread 270g,Bread,1,1,270,Food box,,12:00:00,644562dce03a186463df54fd
0,644e457cead1f8e4656753b4,20/04/23,2023-04-30T10:39:49.428Z,false,0,NA,NA,0,NA,NA,OKRA,NA,1.1,1,0,ASDA,NA,19:41:01,6429db483071e41bedb00892
0,644e457cead1f8e4656753b3,20/04/23,2023-04-30T10:39:49.428Z,false,0,NA,NA,0,NA,NA,BREWDOG,NA,9,1,0,ASDA,NA,19:41:01,6429db483071e41bedb00892
0,644e457cead1f8e4656753b5,20/04/23,2023-04-30T10:39:49.428Z,false,0,NA,NA,0,NA,NA,CR GARLIC,NA,0.75,1,0,ASDA,NA,19:41:01,6429db483071e41bedb00892
0,644e457cead1f8e4656753b8,20/04/23,2023-04-30T10:39:49.428Z,false,0,NA,NA,0,NA,NA,AVOCADO,NA,0.95,1,0,ASDA,NA,19:41:01,6429db483071e41bedb00892
0,644e457cead1f8e4656753b9,20/04/23,2023-04-30T10:39:49.428Z,false,0,NA,NA,0,NA,NA,CUCUMBER,NA,0.79,1,0,ASDA,NA,19:41:01,6429db483071e41bedb00892
0,644e457cead1f8e4656753ba,20/04/23,2023-04-30T10:39:49.428Z,false,0,NA,NA,0,NA,NA,RASPBERRIES,NA,0.33,1,0,ASDA,NA,19:41:01,6429db483071e41bedb00892
0,644e457cead1f8e4656753bb,20/04/23,2023-04-30T10:39:49.428Z,false,0,NA,NA,0,NA,NA,RASPBERRIES,NA,0.33,1,0,ASDA,NA,19:41:01,6429db483071e41bedb00892
0,644e457cead1f8e4656753bc,20/04/23,2023-04-30T10:39:49.428Z,false,0,NA,NA,0,NA,NA,RASPBERRIES,NA,0.33,1,0,ASDA,NA,19:41:01,6429db483071e41bedb00892
0,644e457cead1f8e4656753bd,20/04/23,2023-04-30T10:39:49.428Z,false,0,NA,NA,0,NA,NA,RASPBERRIES,NA,0.33,1,0,ASDA,NA,19:41:01,6429db483071e41bedb00892
0,644e457cead1f8e4656753be,20/04/23,2023-04-30T10:39:49.428Z,false,0,NA,NA,0,NA,NA,RASPBERRIES,NA,0.33,1,0,ASDA,NA,19:41:01,6429db483071e41bedb00892
0,644e457cead1f8e4656753bf,20/04/23,2023-04-30T10:39:49.428Z,false,0,NA,NA,0,NA,NA,RED PEPP.,NA,0.69,1,0,ASDA,NA,19:41:01,6429db483071e41bedb00892
0,644e457cead1f8e4656753c0,20/04/23,2023-04-30T10:39:49.428Z,false,0,NA,NA,0,NA,NA,PEPPERS,NA,0.58,1,0,ASDA,NA,19:41:01,6429db483071e41bedb00892
0,644e457cead1f8e4656753b7,20/04/23,2023-04-30T10:39:49.428Z,false,0,NA,NA,0,NA,NA,BANANAS,NA,0.17,1,0,ASDA,NA,19:41:01,6429db483071e41bedb00892
0,644e457cead1f8e4656753b6,20/04/23,2023-04-30T10:39:49.428Z,false,0,NA,NA,0,NA,NA,ROLLS,NA,0.95,1,0,ASDA,NA,19:41:01,6429db483071e41bedb00892
0,644e459eead1f8e4656753d3,22/04/23,2023-04-30T10:40:22.853Z,false,0,NA,NA,0,NA,NA,Pinot Grigio IGP,NA,6.49,1,0,LiDL,NA,19:43:59,6429db483071e41bedb00892
0,644e459eead1f8e4656753d4,22/04/23,2023-04-30T10:40:22.853Z,false,0,NA,NA,0,NA,NA,Belgian Pale Ale 7%,NA,6.99,1,0,LiDL,NA,19:43:59,6429db483071e41bedb00892
0,644e459eead1f8e4656753d7,22/04/23,2023-04-30T10:40:22.853Z,false,0,NA,NA,0,NA,NA,Mini Buttergaletten,NA,2.79,1,0,LiDL,NA,19:43:59,6429db483071e41bedb00892
0,644e459eead1f8e4656753d5,22/04/23,2023-04-30T10:40:22.853Z,false,0,NA,NA,0,NA,NA,Mini Sugar Waffles,NA,2.29,1,0,LiDL,NA,19:43:59,6429db483071e41bedb00892
0,644e459eead1f8e4656753d6,22/04/23,2023-04-30T10:40:22.853Z,false,0,NA,NA,0,NA,NA,Speculaas Biscuits,NA,1.99,1,0,LiDL,NA,19:43:59,6429db483071e41bedb00892
0,644e459eead1f8e4656753da,22/04/23,2023-04-30T10:40:22.853Z,false,0,NA,NA,0,NA,NA,Vegangurt Peach-Mara,NA,0.99,1,0,LiDL,NA,19:43:59,6429db483071e41bedb00892
0,644e459eead1f8e4656753db,22/04/23,2023-04-30T10:40:22.853Z,false,0,NA,NA,0,NA,NA,Vegangurt Fruit asso,NA,0.99,1,0,LiDL,NA,19:43:59,6429db483071e41bedb00892
0,644e459eead1f8e4656753dd,22/04/23,2023-04-30T10:40:22.853Z,false,0,NA,NA,0,NA,NA,Coarse,NA,1.89,1,0,LiDL,NA,19:43:59,6429db483071e41bedb00892
0,644e459eead1f8e4656753dc,22/04/23,2023-04-30T10:40:22.853Z,false,0,NA,NA,0,NA,NA,Orange Juice Smooth,NA,1.49,1,0,LiDL,NA,19:43:59,6429db483071e41bedb00892
0,644e459eead1f8e4656753d9,22/04/23,2023-04-30T10:40:22.853Z,false,0,NA,NA,0,NA,NA,Yellowfin Sole Lemon,NA,2.49,1,0,LiDL,NA,19:43:59,6429db483071e41bedb00892
0,644e459eead1f8e4656753d8,22/04/23,2023-04-30T10:40:22.853Z,false,0,NA,NA,0,NA,NA,Frozen Peas,NA,0.99,1,0,LiDL,NA,19:43:59,6429db483071e41bedb00892
1,644e8f8006f322b8e6478db0,20/04/2023,2023-04-30T10:39:49.490Z,true,1030,"Audsley, et al., 2009. How Low Can We Go? An assessment of greenhouse gas emissions from the UK food system and the scope to reduce them by 2050 + Small World Consulting. The Greenhouse Gas Footprint of Booths: Covering the Year 2013-2014. Vol 510272.; 2015.",Vegetables,29,Okra,,OKRA,Misc vegetables,1.1,1,300,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dbb,20/04/2023,2023-04-30T10:39:49.490Z,true,300,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Vegetables,23,Bell Pepper,,RED PEPP.,Red and Orange Vegetables,0.69,1,170,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478db3,20/04/2023,2023-04-30T10:39:49.490Z,true,69,Tesco Products Carbon Footprint Summary 2012,Fruits,90,Bananas,,BANANAS,Tropical fruits,0.17,1,150,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478daf,20/04/2023,2023-04-30T10:39:49.490Z,true,130,Small World Consulting. The Greenhouse Gas Footprint of Booths: Covering the Year 2013-2014. Vol 510272.; 2015.,Drinks,42,Beer,,BREWDOG,Alcoholic drinks,9,1,2640,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dc0,22/04/2023,2023-04-30T10:40:22.220Z,true,130,Small World Consulting. The Greenhouse Gas Footprint of Booths: Covering the Year 2013-2014. Vol 510272.; 2015.,Drinks,42,Beer,,Belgian Pale Ale 7%,Alcoholic drinks,6.99,1,1320,LiDL,,19:43:59,6429db483071e41bedb00892
1,644e8f8006f322b8e6478db1,20/04/2023,2023-04-30T10:39:49.490Z,true,68,Tesco Products Carbon Footprint Summary 2012,Vegetables,110,Garlic,,CR GARLIC,Misc vegetables,0.75,1,225,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dc2,22/04/2023,2023-04-30T10:40:22.220Z,true,130,myemissions.green,Snacks,460,Biscuits,,Speculaas Biscuits,Biscuits,1.99,1,300,LiDL,,19:43:59,6429db483071e41bedb00892
1,644e8f8006f322b8e6478db2,20/04/2023,2023-04-30T10:39:49.490Z,true,92,Tesco Products Carbon Footprint Summary 2012,"Bread, Bakery & Breakfast Cereals",239,Bread,,ROLLS,Bread,0.95,1,260,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dc3,22/04/2023,2023-04-30T10:40:22.220Z,true,155,Tesco Products Carbon Footprint Summary 2012,"Bread, Bakery & Breakfast Cereals",452,Cakes etc,,Mini Buttergaletten,Bakery,2.79,1,350,LiDL,,19:43:59,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dc4,22/04/2023,2023-04-30T10:40:22.220Z,true,120,"Scarborough P, Appleby PN, Mizdrak A, et al. Dietary greenhouse gas emissions of meat-eaters, fish-eaters, vegetarians and vegans in the UK. Clim Change. 2014;125(2):179-192. https:/doi.org/10.1007/s10584-014-1169-10",Vegetables,72,Peas,,Frozen Peas,Starchy Vegetables,0.99,1,1000,LiDL,,19:43:59,6429db483071e41bedb00892
1,644e8f8006f322b8e6478db4,20/04/2023,2023-04-30T10:39:49.490Z,true,88,Tesco Products Carbon Footprint Summary 2012,Fruits,198,Avocado,,AVOCADO,Tropical fruits,0.95,1,170,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478db9,20/04/2023,2023-04-30T10:39:49.490Z,true,1460,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Fruits,30,Berries (airfreight),,RASPBERRIES,Berries,0.33,1,150,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dcd,17/04/2023,2023-04-30T15:54:06.060Z,true,43,Tesco Products Carbon Footprint Summary 2012,Vegetables,43,Carrots,,Carrot (1kg),Red and Orange Vegetables,1,1,1000,Farm box,,12:00,644a92769a8aa035fb824217
1,644e8f8006f322b8e6478dbc,20/04/2023,2023-04-30T10:39:49.490Z,true,300,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Vegetables,23,Bell Pepper,,PEPPERS,Red and Orange Vegetables,0.58,1,170,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dcf,17/04/2023,2023-04-30T15:54:06.060Z,true,84,myemissions.green,Vegetables,10,Leek,,Leek (UK via Organic Pantry) (500g),Misc vegetables,1,1,500,Farm box,,12:00,644a92769a8aa035fb824217
1,644e8f8006f322b8e6478dc5,22/04/2023,2023-04-30T10:40:22.220Z,true,182,Tesco Products Carbon Footprint Summary 2012,Protein Sources,234,Frozen Sole,,Yellowfin Sole Lemon,Fish & Seafood,2.49,1,250,LiDL,,19:43:59,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dd6,17/04/2023,2023-04-30T15:54:06.060Z,true,30,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cereals & Potatoes,,Potatoes,,Potato (1.5kg),Potatoes,1,1,1500,Farm box,,12:00,644a92769a8aa035fb824217
1,644e8f8006f322b8e6478dcb,17/04/2023,2023-04-30T15:54:06.060Z,true,69,Tesco Products Carbon Footprint Summary 2012,Fruits,90,Bananas,,Banana (Dominican Republic via Organic Pantry) (600g),Tropical fruits,1,1,600,Farm box,,12:00,644a92769a8aa035fb824217
1,644e8f8006f322b8e6478dd7,17/04/2023,2023-04-30T15:54:06.060Z,true,84,myemissions.green,Vegetables,10,Swede,,Swede (600g),Misc vegetables,1,1,600,Farm box,,12:00,644a92769a8aa035fb824217
1,644e8f8006f322b8e6478dce,17/04/2023,2023-04-30T15:54:06.060Z,true,117,Tesco Products Carbon Footprint Summary 2012,Vegetables,20,Courgette,,Courgette (Spain via The Organic Pantry) (400g),Misc vegetables,1,1,400,Farm box,,12:00,644a92769a8aa035fb824217
1,644e8f8006f322b8e6478dd9,17/04/2023,2023-04-30T15:54:06.060Z,true,450,Tesco Products Carbon Footprint Summary 2012,Protein Sources,131,Eggs,,Free Range Eggs,Eggs,1,12,816,Farm box,,12:00,644a92769a8aa035fb824217
1,644e8f8006f322b8e6478db5,20/04/2023,2023-04-30T10:39:49.490Z,true,130,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Vegetables,16,Cucumber,,CUCUMBER,Misc vegetables,0.79,1,250,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478db6,20/04/2023,2023-04-30T10:39:49.490Z,true,1460,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Fruits,30,Berries (airfreight),,RASPBERRIES,Berries,0.33,1,150,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478db7,20/04/2023,2023-04-30T10:39:49.490Z,true,1460,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Fruits,30,Berries (airfreight),,RASPBERRIES,Berries,0.33,1,150,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dbe,20/04/2023,2023-04-30T10:39:49.490Z,true,400,Tesco Products Carbon Footprint Summary 2012,Ready Meals,273,"Pizza, Margherita",,PIZZA,Pizza,4.75,1,252,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dc6,22/04/2023,2023-04-30T10:40:22.220Z,true,120,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Dairy & Alternatives,42,Plant Yoghurt,,Vegangurt Peach-Mara,Yoghurt & Alt.,0.99,1,250,LiDL,,19:43:59,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dc7,22/04/2023,2023-04-30T10:40:22.220Z,true,120,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Dairy & Alternatives,42,Plant Yoghurt,,Vegangurt Fruit asso,Yoghurt & Alt.,0.99,1,250,LiDL,,19:43:59,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dc8,22/04/2023,2023-04-30T10:40:22.220Z,true,130,Small World Consulting. The Greenhouse Gas Footprint of Booths: Covering the Year 2013-2014. Vol 510272.; 2015.,Drinks,36,Juice,,Orange Juice Smooth,Cold Drinks,1.49,1,2000,LiDL,,19:43:59,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dc9,22/04/2023,2023-04-30T10:40:22.220Z,false,0,NOT FOOD,NOT FOOD,0,NOT FOOD,,Coarse,NOT FOOD,1.89,1,0,LiDL,,19:43:59,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dca,17/04/2023,2023-04-30T15:54:06.060Z,true,55,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Fruits,54,Apples,,Apple (600g),Pomes,1,1,600,Farm box,,12:00,644a92769a8aa035fb824217
1,644e8f8006f322b8e6478dd0,17/04/2023,2023-04-30T15:54:06.060Z,true,39,Tesco Products Carbon Footprint Summary 2012,Fruits,46,Clementine,,Mandarin (Spain via The Organic Pantry) (400g),Citrus fruits,1,1,400,Farm box,,12:00,644a92769a8aa035fb824217
1,644e8f8006f322b8e6478dd2,17/04/2023,2023-04-30T15:54:06.060Z,true,43,Tesco Products Carbon Footprint Summary 2012,Vegetables,28,Onions,,Onion (UK via Organic Pantry) (450g),Misc vegetables,1,1,450,Farm box,,12:00,644a92769a8aa035fb824217
1,644e8f8006f322b8e6478dd3,17/04/2023,2023-04-30T15:54:06.060Z,true,210,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Cupboard,1,Herbs,,Parsley (1 ea),Condiments,1,1,15,Farm box,,12:00,644a92769a8aa035fb824217
1,644e8f8006f322b8e6478dd4,17/04/2023,2023-04-30T15:54:06.060Z,true,60,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020) and Audsley, et al., 2009. How Low Can We Go? An assessment of greenhouse gas emissions from the UK food system and the scope to reduce them by 2050 + Small World Consulting.",Fruits,47,Pear,,Pear (Spain via The Organic Pantry) (500g),Pomes,1,1,500,Farm box,,12:00,644a92769a8aa035fb824217
1,644e8f8006f322b8e6478db8,20/04/2023,2023-04-30T10:39:49.490Z,true,1460,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Fruits,30,Berries (airfreight),,RASPBERRIES,Berries,0.33,1,150,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dba,20/04/2023,2023-04-30T10:39:49.490Z,true,1460,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Fruits,30,Berries (airfreight),,RASPBERRIES,Berries,0.33,1,150,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dbd,20/04/2023,2023-04-30T10:39:49.490Z,true,120,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Vegetables,14,Lettuce,,SALAD BAG,Dark-green Vegetables,0.38,1,300,ASDA,,19:41:01,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dbf,22/04/2023,2023-04-30T10:40:22.220Z,true,210,Small World Consulting. The Greenhouse Gas Footprint of Booths: Covering the Year 2013-2014. Vol 510272.; 2015.,Drinks,90,Wine,,Pinot Grigio IGP,Alcoholic drinks,6.49,1,750,LiDL,,19:43:59,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dc1,22/04/2023,2023-04-30T10:40:22.220Z,true,155,Tesco Products Carbon Footprint Summary 2012,"Bread, Bakery & Breakfast Cereals",452,Cakes etc,,Mini Sugar Waffles,Bakery,2.29,1,350,LiDL,,19:43:59,6429db483071e41bedb00892
1,644e8f8006f322b8e6478dcc,17/04/2023,2023-04-30T15:54:06.060Z,true,45,Tesco Products Carbon Footprint Summary 2012,Vegetables,43,Broccoli,,Broccoli: Purple Sprouting (300g),Dark-green Vegetables,1,1,300,Farm box,,12:00,644a92769a8aa035fb824217
1,644e8f8006f322b8e6478dd1,17/04/2023,2023-04-30T15:54:06.060Z,true,386,Tesco Products Carbon Footprint Summary 2012,Vegetables,8,Mushrooms,,Mushroom (UK via Organic Pantry) (200g),Misc vegetables,1,1,400,Farm box,,12:00,644a92769a8aa035fb824217
1,644e8f8006f322b8e6478dd5,17/04/2023,2023-04-30T15:54:06.060Z,true,133,Tesco Products Carbon Footprint Summary 2012,Fruits,46,Pineapple,,"Pineapple (Cote D'Ivoire) (1 ea)",Tropical fruits,1,1,500,Farm box,,12:00,644a92769a8aa035fb824217
1,644e8f8006f322b8e6478dd8,17/04/2023,2023-04-30T15:54:06.060Z,true,200,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Dairy & Alternatives,49,Cow Milk,,Organic Semi Skimmed (1 Pint),Milk & Alt.,1,1,665,Farm box,,12:00,644a92769a8aa035fb824217
1,644e9f2c06f322b8e6478de4,20/04/2023,2023-04-30T10:39:49.490Z,true,130,Small World Consulting. The Greenhouse Gas Footprint of Booths: Covering the Year 2013-2014. Vol 510272.; 2015.,Drinks,42,Beer,,BREWDOG,Alcoholic drinks,9,1,2640,ASDA,,19:41:01,644a92769a8aa035fb824217
1,644e9f2c06f322b8e6478de9,20/04/2023,2023-04-30T10:39:49.490Z,true,88,Tesco Products Carbon Footprint Summary 2012,Fruits,198,Avocado,,AVOCADO,Tropical fruits,0.95,1,170,ASDA,,19:41:01,644a92769a8aa035fb824217
1,644e9f2c06f322b8e6478def,20/04/2023,2023-04-30T10:39:49.490Z,true,1460,"How bad are bananas? the carbon footprint of everything (Mike Berners Lee, 2020)",Fruits,30,Berries (airfreight),,RASPBERRIES,Berries,0.33,1,150,ASDA,,19:41:01,644a92769a8aa035fb824217
